workerid,proliferate.condition,coffee_getter,left_map,map_order,p_right,praise,recipient,right_map,trial,error
154,Default,female,images/gen_models/gen_models.008.png,1,97,medium,male,images/gen_models/gen_models.007.png,23,
154,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,5,low,female,images/gen_models_rotated/gen_models_rotated.020.png,8,
154,Default,male,images/gen_models/gen_models.047.png,0,94,low,male,images/gen_models/gen_models.025.png,4,
154,Default,male,images/gen_models_flipped/gen_models_flipped.028.png,1,98,high,female,images/gen_models_flipped/gen_models_flipped.039.png,31,
154,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,18,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
154,Default,male,images/gen_models/gen_models.028.png,1,22,medium,female,images/gen_models/gen_models.027.png,17,
154,Default,male,images/gen_models/gen_models.037.png,0,96,low,female,images/gen_models/gen_models.038.png,10,
154,Default,female,images/gen_models/gen_models.032.png,1,80,high,female,images/gen_models/gen_models.031.png,34,
154,Default,female,images/gen_models_rotated/gen_models_rotated.022.png,1,9,low,female,images/gen_models_rotated/gen_models_rotated.021.png,12,
154,Default,female,images/gen_models/gen_models.005.png,0,6,low,female,images/gen_models/gen_models.006.png,7,
165,Default,,,,"{""Q0"":""Path 1"",""Q1"":""2 times as long""}",,,,,
165,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
165,Default,,,,"{""Q0"":""high""}",,,,,
165,Default,,,,"{""Q0"":""low""}",,,,,
165,Default,,,,"{""Q0"":""medium""}",,,,,
165,Default,female,images/gen_models/gen_models.012.png,1,2,low,male,images/gen_models/gen_models.023.png,2,
165,Default,male,images/gen_models/gen_models.042.png,1,49,medium,male,images/gen_models/gen_models.041.png,15,
165,Default,female,images/gen_models/gen_models.040.png,1,2,low,male,images/gen_models/gen_models.039.png,11,
165,Default,male,images/gen_models/gen_models.021.png,0,3,high,male,images/gen_models/gen_models.022.png,27,
165,Default,female,images/gen_models/gen_models.006.png,1,98,low,male,images/gen_models/gen_models.005.png,7,
165,Default,female,images/gen_models/gen_models.010.png,1,97,medium,female,images/gen_models/gen_models.009.png,13,
165,Default,male,images/gen_models/gen_models.035.png,0,96,low,female,images/gen_models/gen_models.036.png,9,
165,Default,male,images/gen_models/gen_models.030.png,1,98,high,female,images/gen_models/gen_models.029.png,33,
165,Default,female,images/gen_models/gen_models.015.png,0,22,low,female,images/gen_models/gen_models.016.png,1,
165,Default,male,images/gen_models/gen_models.023.png,0,46,high,male,images/gen_models/gen_models.024.png,30,
165,Default,female,images/gen_models/gen_models.002.png,1,19,low,female,images/gen_models/gen_models.045.png,3,
165,Default,female,images/gen_models_rotated/gen_models_rotated.037.png,0,8,high,male,images/gen_models_rotated/gen_models_rotated.038.png,28,
165,Default,female,images/gen_models/gen_models.028.png,1,51,medium,female,images/gen_models/gen_models.027.png,17,
165,Default,female,images/gen_models/gen_models.042.png,0,31,medium,male,images/gen_models/gen_models.046.png,20,
165,Default,male,images/gen_models/gen_models.017.png,0,100,high,male,images/gen_models/gen_models.018.png,26,
165,Default,female,images/gen_models_rotated/gen_models_rotated.020.png,1,80,low,male,images/gen_models_rotated/gen_models_rotated.019.png,8,
165,Default,female,images/gen_models/gen_models.007.png,0,83,medium,male,images/gen_models/gen_models.008.png,23,
165,Default,male,images/gen_models/gen_models.019.png,0,35,medium,female,images/gen_models/gen_models.020.png,14,
165,Default,female,images/gen_models_flipped/gen_models_flipped.028.png,1,81,high,male,images/gen_models_flipped/gen_models_flipped.039.png,31,
165,Default,male,images/gen_models/gen_models.001.png,1,48,high,male,images/gen_models/gen_models.035.png,36,
165,Default,female,images/gen_models_rotated/gen_models_rotated.013.png,0,88,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
165,Default,female,images/gen_models/gen_models.037.png,0,20,low,female,images/gen_models/gen_models.038.png,10,
165,Default,male,images/gen_models_rotated/gen_models_rotated.005.png,0,50,medium,female,images/gen_models_rotated/gen_models_rotated.006.png,16,
165,Default,male,images/gen_models/gen_models.011.png,0,24,high,male,images/gen_models_flipped/gen_models_flipped.013.png,35,
165,Default,male,images/gen_models/gen_models.012.png,1,80,high,male,images/gen_models/gen_models.011.png,25,
165,Default,female,images/gen_models/gen_models.025.png,1,19,low,female,images/gen_models/gen_models.047.png,4,
165,Default,male,images/gen_models_rotated/gen_models_rotated.022.png,1,22,low,female,images/gen_models_rotated/gen_models_rotated.021.png,12,
165,Default,male,images/gen_models/gen_models.026.png,1,47,medium,male,images/gen_models/gen_models.024.png,19,
165,Default,female,images/gen_models/gen_models.004.png,1,85,high,male,images/gen_models/gen_models.003.png,29,
165,Default,male,images/gen_models_flipped/gen_models_flipped.021.png,0,65,medium,female,images/gen_models_flipped/gen_models_flipped.020.png,22,
165,Default,female,images/gen_models/gen_models.045.png,0,49,low,male,images/gen_models/gen_models.046.png,6,
165,Default,female,images/gen_models/gen_models.034.png,1,15,low,female,images/gen_models/gen_models.033.png,5,
165,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,72,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
165,Default,male,images/gen_models/gen_models.047.png,0,48,medium,female,images/gen_models/gen_models.048.png,18,
165,Default,male,images/gen_models/gen_models.031.png,0,8,high,male,images/gen_models/gen_models.032.png,34,
165,Default,male,images/gen_models/gen_models.013.png,0,74,medium,female,images/gen_models/gen_models.014.png,21,
155,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
155,Default,,,,"{""Q0"":""high""}",,,,,
155,Default,,,,"{""Q0"":""low""}",,,,,
155,Default,,,,"{""Q0"":""medium""}",,,,,
155,Default,male,images/gen_models_rotated/gen_models_rotated.020.png,1,98,low,female,images/gen_models_rotated/gen_models_rotated.019.png,8,
155,Default,male,images/gen_models/gen_models.047.png,0,48,medium,female,images/gen_models/gen_models.048.png,18,
155,Default,male,images/gen_models/gen_models.036.png,1,23,low,female,images/gen_models/gen_models.035.png,9,
155,Default,female,images/gen_models/gen_models.013.png,0,33,medium,male,images/gen_models/gen_models.014.png,21,
155,Default,female,images/gen_models/gen_models.046.png,1,72,medium,male,images/gen_models/gen_models.042.png,20,
155,Default,female,images/gen_models/gen_models.012.png,1,68,high,male,images/gen_models/gen_models.011.png,25,
155,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,69,medium,male,images/gen_models_flipped/gen_models_flipped.020.png,22,
155,Default,female,images/gen_models/gen_models.025.png,1,27,low,female,images/gen_models/gen_models.047.png,4,
155,Default,female,images/gen_models/gen_models.016.png,1,49,low,female,images/gen_models/gen_models.015.png,1,
155,Default,male,images/gen_models/gen_models.026.png,1,48,medium,female,images/gen_models/gen_models.024.png,19,
155,Default,male,images/gen_models/gen_models.024.png,1,84,high,female,images/gen_models/gen_models.023.png,30,
155,Default,male,images/gen_models/gen_models.020.png,1,27,medium,male,images/gen_models/gen_models.019.png,14,
155,Default,female,images/gen_models_flipped/gen_models_flipped.013.png,1,49,high,male,images/gen_models/gen_models.011.png,35,
155,Default,female,images/gen_models/gen_models.017.png,0,82,high,female,images/gen_models/gen_models.018.png,26,
155,Default,male,images/gen_models_flipped/gen_models_flipped.039.png,0,65,high,female,images/gen_models_flipped/gen_models_flipped.028.png,31,
155,Default,female,images/gen_models_rotated/gen_models_rotated.014.png,1,71,high,female,images/gen_models_rotated/gen_models_rotated.013.png,32,
155,Default,male,images/gen_models/gen_models.046.png,1,51,low,female,images/gen_models/gen_models.045.png,6,
155,Default,female,images/gen_models/gen_models.032.png,1,50,high,male,images/gen_models/gen_models.031.png,34,
155,Default,male,images/gen_models/gen_models.035.png,0,70,high,male,images/gen_models/gen_models.001.png,36,
155,Default,male,images/gen_models/gen_models.007.png,0,32,medium,female,images/gen_models/gen_models.008.png,23,
155,Default,female,images/gen_models_rotated/gen_models_rotated.038.png,1,61,high,female,images/gen_models_rotated/gen_models_rotated.037.png,28,
155,Default,female,images/gen_models/gen_models.030.png,1,49,high,male,images/gen_models/gen_models.029.png,33,
155,Default,male,images/gen_models/gen_models.021.png,0,68,high,male,images/gen_models/gen_models.022.png,27,
155,Default,male,images/gen_models/gen_models.023.png,0,88,low,female,images/gen_models/gen_models.012.png,2,
155,Default,male,images/gen_models/gen_models.004.png,1,74,high,male,images/gen_models/gen_models.003.png,29,
155,Default,male,images/gen_models/gen_models.038.png,1,76,low,male,images/gen_models/gen_models.037.png,10,
155,Default,female,images/gen_models_rotated/gen_models_rotated.006.png,1,20,medium,male,images/gen_models_rotated/gen_models_rotated.005.png,16,
155,Default,female,images/gen_models/gen_models.010.png,1,48,medium,male,images/gen_models/gen_models.009.png,13,
155,Default,female,images/gen_models/gen_models.042.png,1,23,medium,male,images/gen_models/gen_models.041.png,15,
155,Default,male,images/gen_models/gen_models.039.png,0,81,low,male,images/gen_models/gen_models.040.png,11,
155,Default,female,images/gen_models_rotated/gen_models_rotated.021.png,0,70,low,male,images/gen_models_rotated/gen_models_rotated.022.png,12,
155,Default,male,images/gen_models/gen_models.033.png,0,50,low,male,images/gen_models/gen_models.034.png,5,
155,Default,female,images/gen_models/gen_models.027.png,0,61,medium,male,images/gen_models/gen_models.028.png,17,
155,Default,female,images/gen_models/gen_models.006.png,1,81,low,male,images/gen_models/gen_models.005.png,7,
155,Default,female,images/gen_models/gen_models.045.png,0,78,low,male,images/gen_models/gen_models.002.png,3,
155,Default,male,images/gen_models_rotated/gen_models_rotated.039.png,0,26,medium,male,images/gen_models_rotated/gen_models_rotated.028.png,24,
159,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
159,Default,,,,"{""Q0"":""high""}",,,,,
159,Default,,,,"{""Q0"":""low""}",,,,,
159,Default,,,,"{""Q0"":""medium""}",,,,,
159,Default,male,images/gen_models/gen_models.033.png,0,99,low,male,images/gen_models/gen_models.034.png,5,
159,Default,female,images/gen_models/gen_models.010.png,1,2,medium,male,images/gen_models/gen_models.009.png,13,
159,Default,male,images/gen_models/gen_models.023.png,0,3,high,male,images/gen_models/gen_models.024.png,30,
159,Default,female,images/gen_models/gen_models.031.png,0,10,high,female,images/gen_models/gen_models.032.png,34,
159,Default,female,images/gen_models/gen_models.022.png,1,98,high,female,images/gen_models/gen_models.021.png,27,
159,Default,male,images/gen_models/gen_models.008.png,1,97,medium,male,images/gen_models/gen_models.007.png,23,
159,Default,female,images/gen_models/gen_models.006.png,1,99,low,female,images/gen_models/gen_models.005.png,7,
159,Default,male,images/gen_models_rotated/gen_models_rotated.022.png,1,3,low,female,images/gen_models_rotated/gen_models_rotated.021.png,12,
159,Default,female,images/gen_models/gen_models.012.png,1,98,high,male,images/gen_models/gen_models.011.png,25,
159,Default,female,images/gen_models_rotated/gen_models_rotated.020.png,1,99,low,female,images/gen_models_rotated/gen_models_rotated.019.png,8,
159,Default,male,images/gen_models_rotated/gen_models_rotated.039.png,0,99,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
159,Default,male,images/gen_models/gen_models.035.png,0,98,high,male,images/gen_models/gen_models.001.png,36,
159,Default,male,images/gen_models/gen_models.004.png,1,52,high,female,images/gen_models/gen_models.003.png,29,
159,Default,female,images/gen_models_rotated/gen_models_rotated.013.png,0,97,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
159,Default,female,images/gen_models/gen_models.023.png,0,98,low,female,images/gen_models/gen_models.012.png,2,
159,Default,female,images/gen_models/gen_models.030.png,1,50,high,female,images/gen_models/gen_models.029.png,33,
159,Default,male,images/gen_models/gen_models.048.png,1,2,medium,male,images/gen_models/gen_models.047.png,18,
159,Default,female,images/gen_models/gen_models.041.png,0,98,medium,male,images/gen_models/gen_models.042.png,15,
159,Default,male,images/gen_models/gen_models.036.png,1,2,low,female,images/gen_models/gen_models.035.png,9,
159,Default,female,images/gen_models/gen_models.020.png,1,5,medium,female,images/gen_models/gen_models.019.png,14,
159,Default,male,images/gen_models_flipped/gen_models_flipped.020.png,1,1,medium,male,images/gen_models_flipped/gen_models_flipped.021.png,22,
159,Default,female,images/gen_models/gen_models.046.png,1,98,low,male,images/gen_models/gen_models.045.png,6,
159,Default,male,images/gen_models_flipped/gen_models_flipped.013.png,1,2,high,male,images/gen_models/gen_models.011.png,35,
159,Default,female,images/gen_models/gen_models.040.png,1,1,low,male,images/gen_models/gen_models.039.png,11,
159,Default,male,images/gen_models/gen_models.047.png,0,96,low,female,images/gen_models/gen_models.025.png,4,
159,Default,male,images/gen_models/gen_models.002.png,1,50,low,male,images/gen_models/gen_models.045.png,3,
159,Default,male,images/gen_models/gen_models.013.png,0,3,medium,male,images/gen_models/gen_models.014.png,21,
159,Default,male,images/gen_models_rotated/gen_models_rotated.037.png,0,2,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
159,Default,female,images/gen_models/gen_models.046.png,1,48,medium,male,images/gen_models/gen_models.042.png,20,
159,Default,male,images/gen_models/gen_models.018.png,1,2,high,female,images/gen_models/gen_models.017.png,26,
159,Default,female,images/gen_models_flipped/gen_models_flipped.028.png,1,98,high,male,images/gen_models_flipped/gen_models_flipped.039.png,31,
159,Default,male,images/gen_models/gen_models.037.png,0,96,low,female,images/gen_models/gen_models.038.png,10,
159,Default,female,images/gen_models/gen_models.028.png,1,52,medium,female,images/gen_models/gen_models.027.png,17,
159,Default,female,images/gen_models/gen_models.026.png,1,2,medium,male,images/gen_models/gen_models.024.png,19,
159,Default,female,images/gen_models/gen_models.016.png,1,6,low,female,images/gen_models/gen_models.015.png,1,
159,Default,male,images/gen_models_rotated/gen_models_rotated.005.png,0,97,medium,male,images/gen_models_rotated/gen_models_rotated.006.png,16,
125,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
125,Default,,,,"{""Q0"":""high""}",,,,,
125,Default,,,,"{""Q0"":""low""}",,,,,
125,Default,,,,"{""Q0"":""medium""}",,,,,
125,Default,female,images/gen_models/gen_models.012.png,1,100,high,male,images/gen_models/gen_models.011.png,25,
125,Default,female,images/gen_models/gen_models.015.png,0,38,low,female,images/gen_models/gen_models.016.png,1,
125,Default,female,images/gen_models/gen_models.008.png,1,82,medium,female,images/gen_models/gen_models.007.png,23,
125,Default,female,images/gen_models/gen_models.006.png,1,49,low,female,images/gen_models/gen_models.005.png,7,
125,Default,male,images/gen_models/gen_models.018.png,1,16,high,male,images/gen_models/gen_models.017.png,26,
125,Default,male,images/gen_models/gen_models.046.png,1,49,low,male,images/gen_models/gen_models.045.png,6,
125,Default,male,images/gen_models/gen_models.037.png,0,81,low,male,images/gen_models/gen_models.038.png,10,
125,Default,female,images/gen_models_rotated/gen_models_rotated.013.png,0,32,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
125,Default,male,images/gen_models_rotated/gen_models_rotated.006.png,1,28,medium,female,images/gen_models_rotated/gen_models_rotated.005.png,16,
125,Default,male,images/gen_models/gen_models.011.png,0,25,high,female,images/gen_models_flipped/gen_models_flipped.013.png,35,
125,Default,male,images/gen_models/gen_models.046.png,1,49,medium,female,images/gen_models/gen_models.042.png,20,
125,Default,female,images/gen_models/gen_models.034.png,1,23,low,male,images/gen_models/gen_models.033.png,5,
125,Default,female,images/gen_models/gen_models.029.png,0,47,high,female,images/gen_models/gen_models.030.png,33,
125,Default,male,images/gen_models/gen_models.019.png,0,63,medium,male,images/gen_models/gen_models.020.png,14,
125,Default,female,images/gen_models/gen_models.035.png,0,78,low,male,images/gen_models/gen_models.036.png,9,
125,Default,male,images/gen_models/gen_models.002.png,1,49,low,male,images/gen_models/gen_models.045.png,3,
125,Default,male,images/gen_models/gen_models.035.png,0,51,high,female,images/gen_models/gen_models.001.png,36,
125,Default,female,images/gen_models/gen_models.025.png,1,34,low,female,images/gen_models/gen_models.047.png,4,
125,Default,male,images/gen_models/gen_models.039.png,0,80,low,female,images/gen_models/gen_models.040.png,11,
125,Default,male,images/gen_models_rotated/gen_models_rotated.020.png,1,75,low,female,images/gen_models_rotated/gen_models_rotated.019.png,8,
125,Default,female,images/gen_models/gen_models.048.png,1,24,medium,male,images/gen_models/gen_models.047.png,18,
125,Default,male,images/gen_models/gen_models.027.png,0,49,medium,male,images/gen_models/gen_models.028.png,17,
125,Default,male,images/gen_models/gen_models.023.png,0,26,high,male,images/gen_models/gen_models.024.png,30,
125,Default,male,images/gen_models/gen_models.031.png,0,18,high,male,images/gen_models/gen_models.032.png,34,
125,Default,female,images/gen_models/gen_models.026.png,1,32,medium,female,images/gen_models/gen_models.024.png,19,
125,Default,male,images/gen_models/gen_models.010.png,1,37,medium,female,images/gen_models/gen_models.009.png,13,
125,Default,female,images/gen_models_rotated/gen_models_rotated.022.png,1,13,low,male,images/gen_models_rotated/gen_models_rotated.021.png,12,
125,Default,male,images/gen_models_rotated/gen_models_rotated.038.png,1,79,high,female,images/gen_models_rotated/gen_models_rotated.037.png,28,
125,Default,female,images/gen_models_flipped/gen_models_flipped.020.png,1,26,medium,female,images/gen_models_flipped/gen_models_flipped.021.png,22,
125,Default,female,images/gen_models_rotated/gen_models_rotated.028.png,1,32,medium,male,images/gen_models_rotated/gen_models_rotated.039.png,24,
125,Default,female,images/gen_models_flipped/gen_models_flipped.028.png,1,79,high,male,images/gen_models_flipped/gen_models_flipped.039.png,31,
125,Default,male,images/gen_models/gen_models.021.png,0,22,high,female,images/gen_models/gen_models.022.png,27,
125,Default,female,images/gen_models/gen_models.023.png,0,84,low,female,images/gen_models/gen_models.012.png,2,
125,Default,female,images/gen_models/gen_models.003.png,0,24,high,female,images/gen_models/gen_models.004.png,29,
125,Default,female,images/gen_models/gen_models.041.png,0,35,medium,female,images/gen_models/gen_models.042.png,15,
125,Default,male,images/gen_models/gen_models.014.png,1,73,medium,male,images/gen_models/gen_models.013.png,21,
137,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
137,Default,,,,"{""Q0"":""high""}",,,,,
137,Default,,,,"{""Q0"":""medium""}",,,,,
137,Default,,,,"{""Q0"":""medium""}",,,,,
137,Default,male,images/gen_models/gen_models.017.png,0,79,high,female,images/gen_models/gen_models.018.png,26,
137,Default,male,images/gen_models/gen_models.020.png,1,19,medium,male,images/gen_models/gen_models.019.png,14,
137,Default,male,images/gen_models/gen_models.001.png,1,82,high,female,images/gen_models/gen_models.035.png,36,
137,Default,male,images/gen_models_flipped/gen_models_flipped.039.png,0,82,high,male,images/gen_models_flipped/gen_models_flipped.028.png,31,
137,Default,male,images/gen_models/gen_models.004.png,1,75,high,male,images/gen_models/gen_models.003.png,29,
137,Default,female,images/gen_models/gen_models.038.png,1,18,low,female,images/gen_models/gen_models.037.png,10,
137,Default,female,images/gen_models/gen_models.022.png,1,90,high,male,images/gen_models/gen_models.021.png,27,
137,Default,female,images/gen_models_rotated/gen_models_rotated.014.png,1,34,high,male,images/gen_models_rotated/gen_models_rotated.013.png,32,
137,Default,female,images/gen_models/gen_models.011.png,0,88,high,male,images/gen_models_flipped/gen_models_flipped.013.png,35,
137,Default,female,images/gen_models/gen_models.024.png,0,32,medium,female,images/gen_models/gen_models.026.png,19,
137,Default,female,images/gen_models/gen_models.041.png,0,32,medium,female,images/gen_models/gen_models.042.png,15,
137,Default,male,images/gen_models/gen_models.013.png,0,17,medium,female,images/gen_models/gen_models.014.png,21,
137,Default,female,images/gen_models_rotated/gen_models_rotated.022.png,1,22,low,male,images/gen_models_rotated/gen_models_rotated.021.png,12,
137,Default,female,images/gen_models/gen_models.035.png,0,81,low,male,images/gen_models/gen_models.036.png,9,
137,Default,male,images/gen_models_rotated/gen_models_rotated.020.png,1,85,low,male,images/gen_models_rotated/gen_models_rotated.019.png,8,
137,Default,female,images/gen_models/gen_models.024.png,1,78,high,female,images/gen_models/gen_models.023.png,30,
137,Default,male,images/gen_models_flipped/gen_models_flipped.021.png,0,69,medium,female,images/gen_models_flipped/gen_models_flipped.020.png,22,
137,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,13,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
137,Default,male,images/gen_models/gen_models.029.png,0,54,high,male,images/gen_models/gen_models.030.png,33,
137,Default,male,images/gen_models/gen_models.027.png,0,65,medium,female,images/gen_models/gen_models.028.png,17,
137,Default,female,images/gen_models/gen_models.012.png,1,16,low,male,images/gen_models/gen_models.023.png,2,
137,Default,female,images/gen_models/gen_models.045.png,0,98,low,male,images/gen_models/gen_models.046.png,6,
137,Default,female,images/gen_models/gen_models.009.png,0,77,medium,male,images/gen_models/gen_models.010.png,13,
137,Default,female,images/gen_models_rotated/gen_models_rotated.037.png,0,25,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
137,Default,female,images/gen_models/gen_models.040.png,1,28,low,male,images/gen_models/gen_models.039.png,11,
137,Default,male,images/gen_models/gen_models.042.png,0,74,medium,male,images/gen_models/gen_models.046.png,20,
137,Default,female,images/gen_models/gen_models.015.png,0,72,low,female,images/gen_models/gen_models.016.png,1,
137,Default,male,images/gen_models/gen_models.047.png,0,22,low,female,images/gen_models/gen_models.025.png,4,
137,Default,female,images/gen_models/gen_models.005.png,0,20,low,male,images/gen_models/gen_models.006.png,7,
137,Default,male,images/gen_models/gen_models.012.png,1,29,high,male,images/gen_models/gen_models.011.png,25,
137,Default,male,images/gen_models/gen_models.033.png,0,68,low,male,images/gen_models/gen_models.034.png,5,
137,Default,male,images/gen_models/gen_models.032.png,1,74,high,female,images/gen_models/gen_models.031.png,34,
137,Default,male,images/gen_models/gen_models.008.png,1,32,medium,female,images/gen_models/gen_models.007.png,23,
137,Default,male,images/gen_models/gen_models.002.png,1,30,low,female,images/gen_models/gen_models.045.png,3,
137,Default,female,images/gen_models/gen_models.047.png,0,56,medium,female,images/gen_models/gen_models.048.png,18,
137,Default,male,images/gen_models_rotated/gen_models_rotated.006.png,1,23,medium,female,images/gen_models_rotated/gen_models_rotated.005.png,16,
142,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
142,Default,,,,"{""Q0"":""high""}",,,,,
142,Default,,,,"{""Q0"":""low""}",,,,,
142,Default,,,,"{""Q0"":""medium""}",,,,,
142,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,99,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
142,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,1,low,female,images/gen_models_rotated/gen_models_rotated.020.png,8,
142,Default,female,images/gen_models/gen_models.002.png,1,2,low,male,images/gen_models/gen_models.045.png,3,
142,Default,male,images/gen_models_rotated/gen_models_rotated.037.png,0,3,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
142,Default,female,images/gen_models/gen_models.020.png,1,2,medium,male,images/gen_models/gen_models.019.png,14,
142,Default,female,images/gen_models/gen_models.005.png,0,2,low,female,images/gen_models/gen_models.006.png,7,
142,Default,male,images/gen_models/gen_models.023.png,0,99,low,male,images/gen_models/gen_models.012.png,2,
142,Default,female,images/gen_models/gen_models.041.png,0,1,medium,male,images/gen_models/gen_models.042.png,15,
142,Default,female,images/gen_models_flipped/gen_models_flipped.028.png,1,100,high,female,images/gen_models_flipped/gen_models_flipped.039.png,31,
142,Default,male,images/gen_models/gen_models.047.png,0,2,medium,male,images/gen_models/gen_models.048.png,18,
142,Default,female,images/gen_models/gen_models.007.png,0,98,medium,male,images/gen_models/gen_models.008.png,23,
142,Default,male,images/gen_models/gen_models.039.png,0,99,low,female,images/gen_models/gen_models.040.png,11,
142,Default,female,images/gen_models/gen_models.035.png,0,100,low,male,images/gen_models/gen_models.036.png,9,
142,Default,male,images/gen_models/gen_models.038.png,1,2,low,male,images/gen_models/gen_models.037.png,10,
142,Default,male,images/gen_models/gen_models.014.png,1,94,medium,female,images/gen_models/gen_models.013.png,21,
142,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,99,high,male,images/gen_models_rotated/gen_models_rotated.014.png,32,
142,Default,female,images/gen_models/gen_models.017.png,0,99,high,male,images/gen_models/gen_models.018.png,26,
142,Default,male,images/gen_models/gen_models.046.png,1,2,medium,male,images/gen_models/gen_models.042.png,20,
142,Default,male,images/gen_models/gen_models.010.png,1,99,medium,male,images/gen_models/gen_models.009.png,13,
142,Default,male,images/gen_models/gen_models.035.png,0,2,high,male,images/gen_models/gen_models.001.png,36,
142,Default,male,images/gen_models/gen_models.011.png,0,7,high,male,images/gen_models/gen_models.012.png,25,
142,Default,male,images/gen_models/gen_models.034.png,1,4,low,female,images/gen_models/gen_models.033.png,5,
142,Default,female,images/gen_models_rotated/gen_models_rotated.005.png,0,100,medium,female,images/gen_models_rotated/gen_models_rotated.006.png,16,
142,Default,male,images/gen_models_flipped/gen_models_flipped.021.png,0,97,medium,female,images/gen_models_flipped/gen_models_flipped.020.png,22,
142,Default,female,images/gen_models/gen_models.004.png,1,98,high,male,images/gen_models/gen_models.003.png,29,
142,Default,male,images/gen_models/gen_models.023.png,0,3,high,male,images/gen_models/gen_models.024.png,30,
142,Default,male,images/gen_models/gen_models.031.png,0,13,high,female,images/gen_models/gen_models.032.png,34,
142,Default,female,images/gen_models/gen_models.047.png,0,99,low,female,images/gen_models/gen_models.025.png,4,
142,Default,female,images/gen_models/gen_models.029.png,0,5,high,female,images/gen_models/gen_models.030.png,33,
142,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,99,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
142,Default,male,images/gen_models/gen_models.026.png,1,19,medium,male,images/gen_models/gen_models.024.png,19,
142,Default,female,images/gen_models/gen_models.016.png,1,1,low,male,images/gen_models/gen_models.015.png,1,
142,Default,female,images/gen_models/gen_models.027.png,0,50,medium,female,images/gen_models/gen_models.028.png,17,
142,Default,female,images/gen_models/gen_models.011.png,0,11,high,female,images/gen_models_flipped/gen_models_flipped.013.png,35,
142,Default,male,images/gen_models/gen_models.021.png,0,2,high,female,images/gen_models/gen_models.022.png,27,
142,Default,female,images/gen_models/gen_models.045.png,0,6,low,male,images/gen_models/gen_models.046.png,6,
124,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
124,Default,,,,"{""Q0"":""high""}",,,,,
124,Default,,,,"{""Q0"":""low""}",,,,,
124,Default,,,,"{""Q0"":""low""}",,,,,
124,Default,female,images/gen_models_rotated/gen_models_rotated.022.png,1,18,low,male,images/gen_models_rotated/gen_models_rotated.021.png,12,
124,Default,female,images/gen_models/gen_models.023.png,0,96,low,male,images/gen_models/gen_models.012.png,2,
124,Default,male,images/gen_models/gen_models.005.png,0,3,low,male,images/gen_models/gen_models.006.png,7,
124,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,48,low,male,images/gen_models_rotated/gen_models_rotated.020.png,8,
124,Default,male,images/gen_models/gen_models.032.png,1,97,high,female,images/gen_models/gen_models.031.png,34,
124,Default,male,images/gen_models_flipped/gen_models_flipped.021.png,0,92,medium,male,images/gen_models_flipped/gen_models_flipped.020.png,22,
124,Default,female,images/gen_models_rotated/gen_models_rotated.013.png,0,97,high,male,images/gen_models_rotated/gen_models_rotated.014.png,32,
124,Default,male,images/gen_models/gen_models.007.png,0,19,medium,female,images/gen_models/gen_models.008.png,23,
124,Default,female,images/gen_models_rotated/gen_models_rotated.005.png,0,81,medium,male,images/gen_models_rotated/gen_models_rotated.006.png,16,
124,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,95,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
124,Default,female,images/gen_models/gen_models.038.png,1,2,low,female,images/gen_models/gen_models.037.png,10,
124,Default,male,images/gen_models/gen_models.017.png,0,97,high,female,images/gen_models/gen_models.018.png,26,
124,Default,male,images/gen_models/gen_models.015.png,0,99,low,female,images/gen_models/gen_models.016.png,1,
124,Default,male,images/gen_models/gen_models.021.png,0,2,high,female,images/gen_models/gen_models.022.png,27,
